,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
18109,-122.0,37.3,29,3429,524.0,1518,520,7.218,<1H OCEAN,400700
18110,-122.03,37.31,19,2885,859.0,1520,784,3.375,<1H OCEAN,275700
18111,-122.03,37.3,30,3007,554.0,1551,616,5.8521,<1H OCEAN,326300
18112,-122.03,37.3,22,3583,758.0,1792,695,5.4842,<1H OCEAN,335300
18113,-122.02,37.31,34,2629,433.0,1301,431,6.083,<1H OCEAN,341400
18114,-122.02,37.31,35,2355,384.0,1248,378,5.9714,<1H OCEAN,332500
18115,-122.02,37.3,26,1983,301.0,924,297,6.7123,<1H OCEAN,354600
18116,-122.02,37.3,32,2134,328.0,903,322,6.359,<1H OCEAN,341900
18117,-122.02,37.32,27,4336,754.0,2009,734,6.3923,<1H OCEAN,348300
18118,-122.02,37.31,33,2563,434.0,1230,418,6.3197,<1H OCEAN,340100
18119,-122.03,37.32,15,5132,1059.0,2156,982,5.6511,<1H OCEAN,404800
18120,-122.0,37.32,34,3450,731.0,1915,689,4.7402,<1H OCEAN,244500
18121,-122.01,37.31,26,1391,241.0,700,236,6.6766,<1H OCEAN,332700
18122,-122.01,37.32,32,3108,613.0,1577,603,4.6613,<1H OCEAN,284000
18123,-122.0,37.31,33,4211,918.0,2389,861,4.7235,<1H OCEAN,242200
18124,-122.02,37.33,25,3823,584.0,1689,571,7.3693,<1H OCEAN,373600
18125,-122.03,37.33,23,4221,671.0,1782,641,7.4863,<1H OCEAN,412300
18126,-122.03,37.34,16,1755,410.0,674,410,5.1602,<1H OCEAN,231200
18127,-122.02,37.34,30,1036,151.0,467,156,6.448,<1H OCEAN,360600
18128,-122.0,37.33,30,4033,794.0,1788,807,5.6932,<1H OCEAN,338700
18129,-122.02,37.35,26,2785,418.0,1221,422,8.1078,<1H OCEAN,365700
18130,-122.02,37.35,22,3219,756.0,1479,667,4.1473,<1H OCEAN,354400
18131,-122.02,37.34,26,1992,328.0,980,342,6.2475,<1H OCEAN,350000
18132,-122.02,37.34,28,2488,396.0,1190,410,5.7881,<1H OCEAN,344700
18133,-122.03,37.34,25,5404,906.0,2338,883,6.0577,<1H OCEAN,451800
18134,-122.03,37.35,25,3095,514.0,1251,507,5.5388,<1H OCEAN,352100
18135,-122.01,37.35,33,2517,496.0,1158,443,5.0785,<1H OCEAN,289500
18136,-122.0,37.35,20,4304,851.0,2059,835,5.1674,<1H OCEAN,333000
18137,-122.0,37.34,27,1716,290.0,817,301,5.9158,<1H OCEAN,343100
18138,-122.0,37.34,31,3344,620.0,1604,572,5.2108,<1H OCEAN,351500
18139,-122.01,37.34,31,3080,526.0,1493,582,6.3052,<1H OCEAN,344200
18140,-122.05,37.35,34,2494,375.0,1399,382,7.3753,<1H OCEAN,388100
18141,-122.05,37.34,34,2515,401.0,1079,399,7.7865,<1H OCEAN,423900
18142,-122.05,37.34,31,1443,215.0,627,222,6.6087,<1H OCEAN,416500
18143,-122.06,37.34,20,3435,593.0,1293,553,6.7578,<1H OCEAN,451400
18144,-122.04,37.35,28,3250,485.0,1328,473,7.4729,<1H OCEAN,431600
18145,-122.04,37.34,28,3081,460.0,1260,461,7.5372,<1H OCEAN,432600
18146,-122.03,37.35,16,1156,198.0,455,216,7.2779,<1H OCEAN,292900
18147,-122.04,37.35,28,1582,264.0,696,270,5.678,<1H OCEAN,370100
18148,-122.04,37.34,25,1994,287.0,704,283,7.7799,<1H OCEAN,447300
18149,-122.03,37.34,17,1165,278.0,598,287,4.0129,<1H OCEAN,342400
18150,-122.04,37.34,23,2590,725.0,1795,680,3.16,<1H OCEAN,225000
18151,-122.04,37.34,19,3694,1036.0,2496,986,3.6991,<1H OCEAN,271500
18152,-122.05,37.37,35,1365,256.0,662,262,5.6533,<1H OCEAN,291400
18153,-122.05,37.36,34,2400,419.0,1017,384,4.1369,<1H OCEAN,316900
18154,-122.05,37.36,27,2621,513.0,1063,523,3.9848,<1H OCEAN,409700
18155,-122.06,37.35,31,1795,281.0,872,282,8.0599,<1H OCEAN,381800
18156,-122.06,37.36,35,2693,493.0,1343,455,6.0777,<1H OCEAN,327500
18157,-122.06,37.37,32,2510,578.0,1160,581,4.9087,<1H OCEAN,322700
18158,-122.04,37.37,23,5135,911.0,2351,863,5.2319,<1H OCEAN,430100
18159,-122.03,37.36,28,2490,345.0,948,361,6.4913,<1H OCEAN,411900
18160,-122.04,37.35,20,2016,313.0,767,310,6.837,<1H OCEAN,383000
18161,-122.05,37.36,29,1733,255.0,679,278,7.5337,<1H OCEAN,406800
18162,-122.04,37.36,26,3298,460.0,1241,472,6.8753,<1H OCEAN,403000
18163,-122.05,37.37,27,3885,661.0,1537,606,6.6085,<1H OCEAN,344700
18164,-122.03,37.36,16,2697,803.0,1369,723,4.4699,<1H OCEAN,367400
18165,-122.02,37.35,17,2975,608.0,1465,577,5.8779,<1H OCEAN,362200
18166,-122.02,37.35,18,1221,255.0,507,271,5.3679,<1H OCEAN,228400
18167,-122.03,37.35,19,3811,1227.0,1930,1153,3.5154,<1H OCEAN,311400
18168,-122.03,37.37,16,3402,1193.0,1479,1043,3.5861,<1H OCEAN,500001
18169,-122.02,37.36,21,2471,677.0,1486,689,3.9038,<1H OCEAN,243800
18170,-122.02,37.36,25,2074,387.0,1273,383,4.7609,<1H OCEAN,378000
18171,-122.01,37.36,16,1105,354.0,499,324,4.2061,<1H OCEAN,253600
18172,-122.02,37.36,24,1709,437.0,892,408,4.9671,<1H OCEAN,335200
18173,-122.01,37.36,25,2796,429.0,1267,426,6.6329,<1H OCEAN,349000
18174,-122.01,37.36,21,2483,396.0,1194,424,7.1273,<1H OCEAN,346300
18175,-122.01,37.35,16,3716,916.0,1551,759,4.5,<1H OCEAN,323600
18176,-122.0,37.36,19,2237,433.0,1158,426,6.7718,<1H OCEAN,368300
18177,-122.0,37.36,17,2070,,797,275,8.6155,<1H OCEAN,411200
18178,-122.0,37.36,25,3534,949.0,1880,849,3.4238,<1H OCEAN,337000
18179,-122.0,37.36,17,6012,1737.0,3539,1625,3.8464,<1H OCEAN,239400
18180,-122.03,37.37,9,2966,770.0,1430,740,3.0047,<1H OCEAN,256000
18181,-122.03,37.37,41,2123,425.0,1032,435,4.6957,<1H OCEAN,284800
18182,-122.03,37.37,30,1269,290.0,556,266,3.8125,<1H OCEAN,325000
18183,-122.04,37.37,42,1125,273.0,616,258,3.6765,<1H OCEAN,252800
18184,-122.04,37.37,33,2757,489.0,1201,481,5.0453,<1H OCEAN,311600
18185,-122.04,37.38,38,2850,550.0,1518,514,4.2028,<1H OCEAN,273600
18186,-122.03,37.38,21,2667,798.0,1433,727,3.8732,<1H OCEAN,252400
18187,-122.02,37.38,43,1261,317.0,836,333,4.0911,<1H OCEAN,224600
18188,-122.01,37.38,32,726,204.0,538,203,4.505,<1H OCEAN,230400
18189,-122.02,37.37,8,5686,1489.0,3250,1329,4.2782,<1H OCEAN,327700
18190,-122.01,37.37,11,2559,694.0,1309,668,4.1847,<1H OCEAN,167300
18191,-122.01,37.37,25,2213,360.0,1066,390,7.2165,<1H OCEAN,360900
18192,-122.0,37.37,16,1434,372.0,804,361,3.7045,<1H OCEAN,178100
18193,-122.03,37.39,22,3280,933.0,1842,795,4.4107,<1H OCEAN,232700
18194,-122.02,37.38,32,1889,487.0,1321,508,3.2574,<1H OCEAN,254400
18195,-122.01,37.39,26,2500,962.0,2374,879,3.5586,<1H OCEAN,222200
18196,-122.01,37.39,36,1976,361.0,1348,371,5.6447,<1H OCEAN,252600
18197,-122.0,37.39,36,1236,229.0,880,247,5.791,<1H OCEAN,239400
18198,-122.03,37.39,34,2600,650.0,1994,650,4.0223,<1H OCEAN,250200
18199,-122.02,37.4,35,2348,531.0,1475,498,4.35,<1H OCEAN,261000
18200,-122.01,37.39,16,3015,829.0,1769,807,4.0068,<1H OCEAN,249500
18201,-122.02,37.39,35,2297,497.0,1428,497,4.7431,<1H OCEAN,239700
18202,-122.04,37.39,5,8745,2211.0,3959,2019,4.7685,<1H OCEAN,280100
18203,-122.05,37.38,23,3200,907.0,2029,866,3.5649,<1H OCEAN,450000
18204,-122.05,37.38,24,2424,501.0,1367,507,4.072,<1H OCEAN,364200
18205,-122.05,37.38,29,1875,340.0,816,350,5.4351,<1H OCEAN,336500
18206,-122.06,37.38,20,4293,1272.0,2389,1210,4.2719,NEAR BAY,270800
18207,-122.05,37.37,27,2687,768.0,1362,725,3.4028,<1H OCEAN,324200
18208,-122.05,37.39,25,347,82.0,148,77,4.4531,<1H OCEAN,350000
18209,-122.06,37.4,21,12855,3226.0,7273,3052,4.3351,NEAR BAY,267400
18210,-122.06,37.39,26,18,4.0,8,4,3.75,NEAR BAY,375000
18211,-122.06,37.39,22,1236,290.0,413,274,3.6875,NEAR BAY,40000
18212,-122.06,37.38,20,3401,768.0,1497,747,4.2188,NEAR BAY,500001
18213,-122.06,37.38,21,1798,399.0,837,410,5.6999,NEAR BAY,470000
18214,-122.06,37.37,18,3058,661.0,1377,675,6.1299,<1H OCEAN,500001
18215,-122.06,37.38,20,2976,766.0,1227,634,4.8625,NEAR BAY,262500
18216,-122.07,37.39,19,1465,342.0,646,345,4.712,NEAR BAY,289300
18217,-122.08,37.4,23,806,158.0,373,156,5.9291,NEAR BAY,284600
18218,-122.07,37.4,16,3352,813.0,1440,729,3.7359,NEAR BAY,262500
18219,-122.07,37.41,26,1184,225.0,815,218,5.7657,NEAR BAY,322300
18220,-122.07,37.4,15,2940,910.0,943,711,4.359,NEAR BAY,192200
18221,-122.08,37.4,19,3565,858.0,1639,744,4.1544,NEAR BAY,277000
18222,-122.08,37.4,25,1750,341.0,999,319,5.806,NEAR BAY,308700
18223,-122.08,37.41,20,1896,456.0,1069,436,4.6875,NEAR BAY,288900
18224,-122.09,37.4,36,1575,379.0,1036,382,5.1408,NEAR BAY,264700
18225,-122.1,37.41,33,6277,1274.0,3025,1211,5.4721,NEAR BAY,343300
18226,-122.09,37.41,8,1480,414.0,856,445,2.8203,NEAR BAY,284100
18227,-122.09,37.41,14,753,193.0,421,153,4.2463,NEAR BAY,266700
18228,-122.09,37.41,18,1476,473.0,838,415,3.575,NEAR BAY,274000
18229,-122.09,37.4,22,1489,436.0,662,470,3.5179,NEAR BAY,197200
18230,-122.09,37.4,17,748,184.0,412,180,3.4375,NEAR BAY,290600
18231,-122.09,37.42,23,4874,1251.0,2699,1163,3.8003,NEAR BAY,229800
18232,-122.11,37.41,27,5110,1599.0,2764,1482,3.4198,NEAR BAY,351900
18233,-122.09,37.4,26,3218,1021.0,2087,964,3.2875,NEAR BAY,182700
18234,-122.1,37.4,27,3410,1156.0,2314,1086,3.4868,NEAR BAY,165600
18235,-122.1,37.4,23,1755,508.0,1374,506,4.3077,NEAR BAY,293500
18236,-122.1,37.4,19,1085,288.0,1009,305,3.9091,NEAR BAY,276000
18237,-122.11,37.4,16,1994,489.0,1173,472,4.1875,NEAR BAY,266400
18238,-122.11,37.4,15,255,63.0,138,74,4.6591,NEAR BAY,175000
18239,-122.1,37.4,23,514,210.0,367,206,3.1736,NEAR BAY,181300
18240,-122.08,37.4,52,766,203.0,448,196,2.5208,NEAR BAY,316700
18241,-122.09,37.39,43,2065,535.0,1029,500,3.7318,NEAR BAY,327700
18242,-122.09,37.39,30,1722,490.0,1057,517,3.725,NEAR BAY,261300
18243,-122.09,37.4,24,3983,1126.0,2645,1072,3.6742,NEAR BAY,275000
18244,-122.08,37.39,44,1498,430.0,848,400,2.8438,NEAR BAY,307100
18245,-122.08,37.39,46,1115,248.0,543,248,3.2083,NEAR BAY,334300
18246,-122.08,37.39,4,2292,,1050,584,4.8036,NEAR BAY,340000
18247,-122.07,37.39,30,1695,480.0,932,447,3.5045,NEAR BAY,352500
18248,-122.07,37.39,37,1169,239.0,589,249,5.0131,NEAR BAY,330300
18249,-122.07,37.38,26,1272,306.0,562,284,4.5644,NEAR BAY,280200
18250,-122.08,37.39,39,2210,483.0,1023,450,4.5833,NEAR BAY,342400
18251,-122.1,37.39,31,1117,304.0,591,302,3.5909,NEAR BAY,353100
18252,-122.1,37.39,36,1860,367.0,794,366,5.0871,NEAR BAY,354500
18253,-122.09,37.39,34,1508,483.0,774,443,2.7279,NEAR BAY,365600
18254,-122.09,37.39,36,1035,196.0,475,205,5.5385,NEAR BAY,359000
18255,-122.09,37.38,34,1959,342.0,849,357,6.2884,NEAR BAY,414700
18256,-122.09,37.38,36,2587,416.0,1055,410,6.1995,NEAR BAY,407200
18257,-122.08,37.38,33,2771,659.0,1496,581,3.4042,NEAR BAY,353600
18258,-122.08,37.38,36,857,156.0,448,168,5.0086,NEAR BAY,366700
18259,-122.08,37.38,36,1199,198.0,485,199,5.0796,NEAR BAY,373400
18260,-122.08,37.38,36,782,130.0,348,128,6.828,NEAR BAY,383900
18261,-122.08,37.37,29,1229,,707,194,7.1108,NEAR BAY,465000
18262,-122.09,37.37,27,1269,186.0,464,182,6.8374,NEAR BAY,500001
18263,-122.09,37.37,34,2165,355.0,776,339,5.2971,NEAR BAY,442100
18264,-122.08,37.38,25,830,228.0,368,174,3.3917,NEAR BAY,342900
18265,-122.07,37.37,22,3770,727.0,1657,762,4.8021,NEAR BAY,457500
18266,-122.07,37.37,30,2937,407.0,1097,407,7.9813,NEAR BAY,473500
18267,-122.07,37.36,21,3244,426.0,1158,415,7.5,<1H OCEAN,500001
18268,-122.06,37.36,34,1747,250.0,662,257,6.8268,<1H OCEAN,500001
18269,-122.07,37.36,28,4612,608.0,1686,567,10.0346,<1H OCEAN,500001
18270,-122.08,37.36,31,2717,376.0,1001,381,9.281,NEAR BAY,500001
18271,-122.09,37.36,37,1550,238.0,805,250,5.0222,NEAR BAY,500001
18272,-122.09,37.36,37,2269,325.0,930,321,7.5274,NEAR BAY,500001
18273,-122.08,37.36,28,2181,284.0,728,238,8.2266,NEAR BAY,500001
18274,-122.06,37.35,30,2040,294.0,787,278,8.758,<1H OCEAN,500001
18275,-122.07,37.34,33,1208,198.0,495,216,5.4659,<1H OCEAN,500001
18276,-122.07,37.34,35,1172,184.0,512,175,7.3561,<1H OCEAN,500001
18277,-122.07,37.35,35,1447,205.0,619,206,9.8144,<1H OCEAN,500001
18278,-122.07,37.35,35,1579,210.0,570,196,8.5888,<1H OCEAN,500001
18279,-122.08,37.35,35,1347,207.0,548,189,7.7068,NEAR BAY,500001
18280,-122.07,37.34,30,1851,238.0,631,236,10.1007,<1H OCEAN,500001
18281,-122.08,37.34,23,2597,335.0,922,338,10.5142,<1H OCEAN,500001
18282,-122.08,37.34,28,1643,216.0,594,205,12.367,<1H OCEAN,500001
18283,-122.08,37.35,33,2398,317.0,832,314,10.3591,NEAR BAY,500001
18284,-122.1,37.38,37,4167,612.0,1577,597,7.5655,NEAR BAY,500001
18285,-122.1,37.37,37,2511,354.0,945,348,8.3924,NEAR BAY,500001
18286,-122.1,37.37,40,2224,354.0,929,345,8.1064,NEAR BAY,500001
18287,-122.11,37.37,22,1477,195.0,520,187,10.3329,NEAR BAY,500001
18288,-122.11,37.38,36,3598,500.0,1296,533,7.8177,NEAR BAY,500001
18289,-122.11,37.38,22,3638,719.0,1329,650,5.0804,NEAR BAY,500001
18290,-122.11,37.37,49,1068,190.0,410,171,7.2045,NEAR BAY,500001
18291,-122.12,37.37,18,1617,231.0,555,222,8.9021,NEAR BAY,500001
18292,-122.11,37.4,31,2836,490.0,1138,481,4.9519,NEAR BAY,500001
18293,-122.11,37.39,36,1660,261.0,655,249,6.3967,NEAR BAY,500001
18294,-122.1,37.39,35,2471,349.0,881,342,7.6229,NEAR BAY,500001
18295,-122.12,37.4,31,2356,405.0,921,358,7.0245,NEAR BAY,500001
18296,-122.12,37.39,34,3561,497.0,1336,501,8.9172,NEAR BAY,500001
18297,-122.12,37.38,34,1443,218.0,504,200,8.4709,NEAR BAY,500001
18298,-122.12,37.4,32,3514,473.0,1583,480,10.3894,NEAR BAY,500001
18299,-122.13,37.4,29,6027,1195.0,2687,1171,5.1335,NEAR BAY,461200
18300,-122.13,37.41,36,4787,900.0,2039,890,5.4063,NEAR BAY,440900
18301,-122.14,37.41,35,2419,426.0,949,433,6.4588,NEAR BAY,437100
18302,-122.14,37.42,46,206,44.0,134,51,4.15,NEAR BAY,265000
18303,-122.13,37.42,36,3982,1045.0,2251,995,3.5364,NEAR BAY,314100
18304,-122.12,37.41,33,2892,617.0,1250,581,5.3727,NEAR BAY,360900
18305,-122.11,37.43,35,3584,535.0,1405,538,7.3023,NEAR BAY,451300
18306,-122.11,37.43,35,3905,565.0,1562,553,7.313,NEAR BAY,463700
18307,-122.11,37.42,32,3058,595.0,1267,540,6.4949,NEAR BAY,417800
18308,-122.11,37.41,35,2712,428.0,1084,425,7.1382,NEAR BAY,443800
18309,-122.11,37.41,33,1641,284.0,659,282,6.0884,NEAR BAY,432900
18310,-122.12,37.42,35,2445,533.0,1187,519,5.2803,NEAR BAY,362100
18311,-122.12,37.42,36,2607,551.0,1165,523,5.1524,NEAR BAY,373100
18312,-122.13,37.43,40,3454,648.0,1498,647,5.2114,NEAR BAY,438400
18313,-122.13,37.43,32,4398,878.0,1799,792,4.7375,NEAR BAY,431900
18314,-122.12,37.43,36,3212,553.0,1455,574,6.46,NEAR BAY,425500
18315,-122.12,37.44,33,2974,623.0,1435,588,5.485,NEAR BAY,406300
18316,-122.13,37.44,42,2390,462.0,1146,468,6.3111,NEAR BAY,397400
18317,-122.12,37.44,33,1509,303.0,748,268,4.875,NEAR BAY,373400
18318,-122.11,37.44,35,2016,349.0,1023,376,5.6413,NEAR BAY,376600
18319,-122.12,37.43,33,3262,668.0,1411,626,5.316,NEAR BAY,398100
18320,-122.13,37.45,37,2295,332.0,933,332,6.7257,NEAR BAY,500001
18321,-122.13,37.45,37,1287,197.0,510,206,7.9029,NEAR BAY,500001
18322,-122.13,37.45,41,3233,540.0,1251,506,6.6354,NEAR BAY,500001
18323,-122.13,37.44,43,3004,440.0,1088,427,9.1508,NEAR BAY,500001
18324,-122.13,37.44,38,2835,447.0,1148,446,5.9277,NEAR BAY,446600
18325,-122.15,37.46,39,906,109.0,353,112,10.3942,NEAR BAY,500001
18326,-122.16,37.45,52,1135,219.0,441,200,7.5418,NEAR BAY,492000
18327,-122.15,37.46,52,1803,257.0,683,259,10.9508,NEAR BAY,500001
18328,-122.14,37.45,52,3841,537.0,1391,540,7.8647,NEAR BAY,500001
18329,-122.15,37.45,52,2117,353.0,734,328,6.767,NEAR BAY,500001
18330,-122.14,37.45,48,2074,297.0,700,279,8.7051,NEAR BAY,500001
18331,-122.15,37.45,52,568,91.0,219,75,6.1575,NEAR BAY,500001
18332,-122.16,37.45,47,4234,,1808,1093,4.2297,NEAR BAY,425000
18333,-122.16,37.45,19,2207,810.0,1304,775,2.1406,NEAR BAY,402500
18334,-122.16,37.45,37,2926,874.0,1363,815,4.5987,NEAR BAY,356000
18335,-122.16,37.44,34,2199,529.0,1193,532,4.2972,NEAR BAY,405900
18336,-122.15,37.44,52,2063,320.0,774,309,7.2543,NEAR BAY,500001
18337,-122.15,37.44,52,1400,217.0,522,227,4.9861,NEAR BAY,500001
18338,-122.15,37.44,52,1945,293.0,708,275,6.1655,NEAR BAY,500001
18339,-122.14,37.44,52,3117,468.0,1114,421,6.6756,NEAR BAY,500001
18340,-122.14,37.43,52,1944,308.0,696,293,8.2664,NEAR BAY,500001
18341,-122.14,37.43,52,1327,190.0,467,189,12.5902,NEAR BAY,500001
18342,-122.14,37.43,52,1383,227.0,551,249,6.5829,NEAR BAY,500001
18343,-122.15,37.43,47,2600,490.0,1149,465,5.0203,NEAR BAY,476300
18344,-122.15,37.42,44,3558,839.0,1779,832,3.9243,NEAR BAY,404800
18345,-122.14,37.43,18,2060,563.0,1144,600,4.0686,NEAR BAY,378600
18346,-122.15,37.43,20,11709,,7604,3589,1.9045,NEAR BAY,375000
18347,-122.16,37.42,34,4448,610.0,2571,581,11.0492,NEAR OCEAN,500001
18348,-122.15,37.41,15,2577,360.0,979,364,10.476,NEAR BAY,500001
18349,-122.17,37.43,24,3924,1142.0,7174,950,4.0972,NEAR OCEAN,387500
18350,-122.15,37.41,29,473,103.0,359,87,7.0309,NEAR BAY,475000
18351,-122.18,37.41,21,1034,117.0,323,117,10.7237,NEAR OCEAN,500001
18352,-122.13,37.39,27,3385,427.0,1248,409,12.0372,NEAR BAY,500001
18353,-122.12,37.37,37,1446,181.0,549,190,10.7355,NEAR BAY,500001
18354,-122.11,37.36,34,1575,183.0,511,180,13.1867,NEAR BAY,500001
18355,-122.13,37.37,30,2139,260.0,742,242,11.806,NEAR BAY,500001
18356,-122.14,37.38,26,2859,343.0,951,336,10.4277,NEAR BAY,500001
18357,-122.1,37.36,32,1433,199.0,498,201,9.3586,NEAR BAY,500001
18358,-122.1,37.36,35,2063,266.0,676,252,8.5294,NEAR BAY,500001
18359,-122.09,37.35,37,1795,285.0,791,261,7.5794,NEAR BAY,500001
18360,-122.09,37.35,30,1502,186.0,501,180,10.0259,NEAR BAY,500001
18361,-122.14,37.36,23,11294,1377.0,3840,1367,12.1387,NEAR BAY,500001
18362,-122.15,37.35,23,3814,485.0,1344,464,12.9792,NEAR BAY,500001
18363,-122.11,37.31,7,189,26.0,84,29,13.8093,<1H OCEAN,500001
18364,-122.12,37.29,11,436,70.0,212,75,8.6196,<1H OCEAN,500001
18365,-122.12,37.28,21,349,64.0,149,56,5.8691,<1H OCEAN,360000
18366,-122.08,37.24,21,427,63.0,182,70,11.3283,<1H OCEAN,500001
18367,-122.01,37.18,37,3852,652.0,1534,567,5.8596,<1H OCEAN,318700
18368,-121.98,37.16,42,2533,433.0,957,398,5.3468,<1H OCEAN,279900
18369,-121.9,37.16,43,1529,311.0,570,250,5.2366,<1H OCEAN,293300
18370,-121.93,37.13,37,1150,203.0,511,179,5.7415,<1H OCEAN,398500
18371,-121.88,37.24,24,4420,996.0,2981,975,3.506,<1H OCEAN,226400
18372,-121.9,37.24,24,7521,1364.0,3970,1318,4.4004,<1H OCEAN,255800
18373,-121.86,37.22,18,7245,1029.0,2893,1049,6.9508,<1H OCEAN,361200
18374,-121.86,37.23,24,4337,670.0,1936,652,5.8904,<1H OCEAN,271400
18375,-121.85,37.22,21,6203,798.0,2494,800,7.7201,<1H OCEAN,362700
18376,-121.89,37.21,14,5636,697.0,2281,680,8.4262,<1H OCEAN,459200
18377,-121.84,37.18,6,9176,1201.0,3637,1138,8.3837,<1H OCEAN,473400
18378,-121.87,37.22,17,2825,365.0,1052,345,8.0595,<1H OCEAN,485000
18379,-121.87,37.22,26,1921,250.0,725,253,7.6933,<1H OCEAN,405900
18380,-121.86,37.21,23,2552,305.0,916,316,9.1974,<1H OCEAN,500001
18381,-121.87,37.21,18,1080,122.0,382,121,9.08,<1H OCEAN,500001
18382,-121.83,37.23,7,5389,903.0,2232,825,6.6659,<1H OCEAN,500001
18383,-121.8,37.19,45,1797,303.0,870,281,4.5417,<1H OCEAN,434500
18384,-121.84,37.21,15,5468,676.0,2221,675,8.3792,<1H OCEAN,418300
18385,-121.83,37.2,6,3694,574.0,1554,527,6.8333,<1H OCEAN,348000
18386,-121.83,37.21,14,2714,361.0,1259,375,7.7738,<1H OCEAN,387500
18387,-121.89,37.23,16,3574,466.0,1503,487,8.1988,<1H OCEAN,355900
18388,-121.89,37.23,20,7754,976.0,3094,941,8.19,<1H OCEAN,361600
18389,-121.88,37.24,14,7174,950.0,2782,899,8.3065,<1H OCEAN,394200
18390,-121.87,37.23,19,7357,963.0,3018,981,6.9473,<1H OCEAN,361400
18391,-121.87,37.27,16,3298,451.0,1542,423,6.7064,<1H OCEAN,305600
18392,-121.87,37.27,25,1730,226.0,721,243,7.5845,<1H OCEAN,279300
18393,-121.86,37.27,19,1852,268.0,866,272,5.6139,<1H OCEAN,279500
18394,-121.87,37.27,18,3561,560.0,1753,553,5.0292,<1H OCEAN,269400
18395,-121.86,37.27,17,4393,709.0,2292,692,5.6876,<1H OCEAN,246500
18396,-121.77,37.23,15,4713,769.0,2519,778,5.6958,<1H OCEAN,253800
18397,-121.77,37.22,16,1617,306.0,667,264,4.5221,<1H OCEAN,191100
18398,-121.77,37.22,16,3992,540.0,2097,555,6.7287,<1H OCEAN,299300
18399,-121.76,37.23,16,4274,715.0,2240,704,5.4218,<1H OCEAN,233900
18400,-121.84,37.25,25,5939,989.0,3275,954,5.6488,<1H OCEAN,234600
18401,-121.83,37.23,22,5507,841.0,2785,848,6.0889,<1H OCEAN,245200
18402,-121.84,37.24,18,3574,504.0,1803,536,6.7836,<1H OCEAN,274100
18403,-121.84,37.24,24,7991,1286.0,4017,1213,5.4741,<1H OCEAN,238800
18404,-121.85,37.24,17,6425,1268.0,3934,1238,5.1228,<1H OCEAN,237600
18405,-121.86,37.25,16,6958,1300.0,2965,1217,4.2885,<1H OCEAN,262400
18406,-121.83,37.28,17,3057,606.0,2030,602,5.2166,<1H OCEAN,230900
18407,-121.81,37.27,20,3244,520.0,1769,469,5.9214,<1H OCEAN,224000
18408,-121.8,37.27,17,3912,737.0,2693,746,5.0772,<1H OCEAN,221500
18409,-121.82,37.27,16,2030,321.0,1343,365,6.3566,<1H OCEAN,279100
18410,-121.81,37.27,22,2996,695.0,2169,607,4.3438,<1H OCEAN,209700
18411,-121.8,37.26,26,1394,238.0,990,315,4.8862,<1H OCEAN,195000
18412,-121.8,37.26,18,3631,947.0,2357,757,2.875,<1H OCEAN,184400
18413,-121.85,37.27,17,1957,261.0,863,269,7.3339,<1H OCEAN,294200
18414,-121.84,37.27,9,3624,812.0,1856,721,4.2083,<1H OCEAN,198400
18415,-121.84,37.27,17,2795,482.0,1904,506,5.0186,<1H OCEAN,250800
18416,-121.83,37.27,8,4454,1058.0,2595,1027,4.5615,<1H OCEAN,282600
18417,-121.84,37.27,16,2429,387.0,1293,363,5.5,<1H OCEAN,253200
18418,-121.83,37.27,14,2855,380.0,1420,383,6.6712,<1H OCEAN,311500
18419,-121.82,37.26,10,3030,574.0,1623,589,5.1356,<1H OCEAN,218700
18420,-121.83,37.26,11,2394,403.0,1393,409,5.5875,<1H OCEAN,259300
18421,-121.81,37.26,14,3379,683.0,1465,620,4.0547,<1H OCEAN,236200
18422,-121.81,37.26,16,1911,327.0,1158,332,5.9359,<1H OCEAN,249500
18423,-121.81,37.25,20,3398,771.0,1231,744,2.0288,<1H OCEAN,350000
18424,-121.81,37.25,12,2070,587.0,1216,532,4.1926,<1H OCEAN,244500
18425,-121.83,37.26,7,3609,751.0,1739,682,4.5033,<1H OCEAN,213100
18426,-121.82,37.25,16,2650,600.0,1969,586,3.9461,<1H OCEAN,194300
18427,-121.83,37.25,17,2332,637.0,1636,623,3.1932,<1H OCEAN,123400
18428,-121.87,37.26,17,1051,172.0,446,173,5.6652,<1H OCEAN,234500
18429,-121.86,37.26,16,2814,485.0,1305,465,5.5121,<1H OCEAN,224100
18430,-121.87,37.26,24,2383,343.0,1146,341,5.6223,<1H OCEAN,265700
18431,-121.85,37.26,16,1982,280.0,1030,297,6.4339,<1H OCEAN,289200
18432,-121.85,37.26,16,2312,303.0,1158,295,7.4323,<1H OCEAN,311800
18433,-121.85,37.26,16,1816,241.0,793,234,6.8194,<1H OCEAN,291200
18434,-121.84,37.26,5,1808,340.0,825,339,5.0509,<1H OCEAN,184800
18435,-121.83,37.26,15,3243,551.0,1752,551,5.5849,<1H OCEAN,257400
18436,-121.84,37.25,17,2363,473.0,1369,442,4.8355,<1H OCEAN,141600
18437,-121.87,37.25,4,2498,775.0,1213,631,3.7844,<1H OCEAN,183900
18438,-121.85,37.25,20,3773,624.0,1965,607,5.4939,<1H OCEAN,241200
18439,-121.83,37.24,23,2543,388.0,1297,385,5.9164,<1H OCEAN,237400
